"value"
0.051233537
0.05134827
0
0.0875892
0.11308439
0
0.047233492
0.07185546
0.06817977
0
0.16288298
0.04503265
0.017831504
0
0.1095004
0.10753314
0.08290936
0.11157836
0
0
0
0
0
0
0
0
0
0.10299687
0
0.047671705
0.141254
0.103462994
0.014425033
0.0054743076
0
0
0.11067724
0.091828845
0.0714053
0.02299122
0.039070807
0.10089023
0
0.024737608
0.013524714
0.09044129
0.10693077
0.016566617
0.061743863
0
0.09972058
0.0040963218
0.022906851
0
0.12081762
0
0
0.026051726
0.0314255
0
0
0.07872397
0
0.13800839
0
0.055500828
0
0.018770825
0.07257633
0
0
0.10699559
0
0
0.030440234
0.011831327
0
0
0
0.010442237
0.0103851985
0.029611144
0
0.058411192
0
0
0.15111169
0.025033824
0.07686111
0.020425111
0.047487915
0
0.08379942
0.014049914
0.11474653
0
0
0
0
0.11169572
0
0.016600294
0.08670959
0
0.091783084
0.019479884
0.050173085
0
0
0
0
0
0.091831386
0
0
0.0078070844
0
0
0.07610191
0.026383592
0
0.017792786
0.10813719
0.09694885
0.03359603
0
0.018520752
0
0.11185732
0.101463765
0.14528164
0
0.0054246252
0.08322393
0.09644017
0.07242711
0.069867596
0.015330581
0
0
0.06405517
0
0
0
0
0.12040547
0.08997651
0
0.0004980182
0
0
0.023457464
0.023456346
0
0
0.010047862
0.0969499
0.10492052
0.11022959
0.07690149
0.061213367
0
0.18772087
0
0.09338002
0.005112429
0
0
0
0.13442898
0
0
0
0.08487933
0.093459696
0
0
0
0.011277807
0.0074686073
0.13570413
0
0
0
0.07606198
0.15736651
0
0
0.11299286
0.016373016
0
0.03884563
0
0
0.10514901
0.019205539
0
0.13863537
0
0
0.1643153
0
0
0
0
0.019539483
0
0.087867476
0
0
0
0
0.07107546
0
0.01031463
0
0.0037807534
0.01713882
0.011550672
0
0.023247939
0
0
0
0
0.06315957
0
0.11014727
0
0.14268015
0.124464385
0.10105731
0.016516473
0
0.12584299
0
0.1355899
0
0
0
0.11628497
0
0
0
0
0
0.09873383
0
0
0
0.13104081
0
0
0
0.075580284
0.01241558
0
0.017579349
0.0021780897
0
0
0.09872783
0.020908467
0
0.114258826
0.03234414
0.0056135147
0
0
0
0
0
0.10765205
0.07695172
0.116085775
0
0
0
0.01753155
0.04475277
0.049940974
0
0
0.068921134
0
0
0
0.06586617
0
0
0
0.12887652
0
0
0
0
0
0.017748907
0
0.0060231546
0
0
0.102536745
0.006630638
0
0.0040932605
0
0.055339303
0.13777608
0
0.013040871
0
0.012758665
0.11542964
0.03223311
0.08973661
0.09560336
0.056329545
0.041060835
0.12850136
0
0.08228328
0
0.009689307
0.020808939
0
0.033732638
0.021374704
0.060683705
0.116470344
0
0
0
0.060336113
0
0
0.0927523
0
0.1211952
0.0019430495
0.124262646
0
0
0
0
0.01726294
0
0
0
0
0.09720513
0.13420524
0.09594853
0
0
0
0.118575305
0.13008446
0.07856595
0
0.0121861845
0
0
0
0.078420654
0
0.07237044
0
0
0.08131541
0
0.012697762
0
0.018415745
0.015357844
0.022309022
0
0
0.08061883
0.085679084
0.08761113
0
0
0
0
0
0.022260178
0.097123004
0.0025800855
0.06920114
0.015374056
0.08720715
0.109944865
0.08341923
0
0.07795482
0.09941663
0
0.03315315
0.12099524
0
0
0.118967734
0.118354276
0.017037068
0.1036859
0
0
0.008750975
0.093855254
0.09062782
0
0
0
0.03494145
0
0
0
0
0
0.15181781
0
0
0
0.099266596
0
0.07522555
0.07152204
0
0.019497493
0.09052504
0.11507213
0.15567781
0.10820608
0.14534055
0.07357335
0.09952436
0.08998155
0.065919206
0
0
0
0.04677248
0.044804163
0.07884702
0.09741782
0.08281779
0.022731375
0
0.00083258713
0
0.13528997
0.0145182945
0
0.030541051
0
0.07481959
0
0.0017098354
0
0
0
0.05844265
0
0
0.013491567
0
0
0
0
0
0.08520999
0
0.08152629
0.023944497
0
0.015565334
0
0
0.013300726
0.1734481
0
0
0.0055669844
0
0.07862633
0.15214697
0.10898919
0
0.053542722
0
0
0
0.08898157
0
0.0056196935
0.04649111
0.010170337
0
0
0.068102084
0.14594749
0
0
0
0
0
0
0.021050947
0.023372434
0
0
0.04486015
0.044348907
0
0.09962904
0.10497957
0
0.047413424
0.07354012
0.07208893
0
0.15042229
0.044306822
0.005465725
0
0.10760724
0.10364942
0.0785737
0.10607205
0
0
0
0
0
0
0
0
0
0.10151459
0
0.04619821
0.13011508
0.10465494
0.01084631
0.005352105
0
0
0.109510794
0.090074435
0.07303258
0.020129988
0.039994054
0.097183935
0
0.022692382
0.008755338
0.094898075
0.10344348
0.0027758034
0.061827116
0
0.08932772
0.0013326574
0.0137836095
0
0.11211164
0
0
0.024771206
0.02767299
0
0
0.0755297
0
0.12954892
0
0.068079785
0
0.008552501
0.06512058
0
0
0.10295299
0
0
0.030099198
0.0072499737
0
0
0
0
0
0.012339365
0
0.049664672
0
0
0.14764762
0.02401353
0.07362886
0.0126241725
0.04440894
0
0.08486525
0.0197637
0.10531184
0
0
0
0
0.1133996
0
0.012250299
0.091768466
0
0.08857689
0.011772917
0.036173865
0
0
0
0
0
0.10095234
0
0
0.007579296
0
0
0.07505905
0.024831336
0
0.01942177
0.09919161
0.104736745
0.022735048
0
0.01268075
0
0.12649937
0.09503729
0.14136896
0
0.007974491
0.09592086
0.098829195
0.083905846
0.066073656
0.01726371
0
0
0.061529122
0
0
0
0
0.11912605
0.08578869
0
0.010455929
0
0
0.013623757
0.019874845
0
0
0.010253293
0.09697472
0.10425745
0.10986
0.08006602
0.05867395
0
0.17971952
0
0.08741758
0
0
0
0
0.13482757
0
0
0
0.082321815
0.09151246
0
0
0
0.009451929
0.005655664
0.13163455
0
0
0
0.069110975
0.14867923
0
0
0.11986394
0.010977009
0
0.039680153
0
0
0.113342896
0.015577141
0
0.13486655
0
0
0.17281866
0
0
0
0
0
0
0.07376452
0
0
0
0
0.07599822
0
0.00073552027
0
0.005039317
0.0118990615
0.0062008165
0
0.014877496
0
0
0
0
0.063080356
0
0.10515128
0
0.14442529
0.11658319
0.093366146
0.011494791
0
0.13275935
0
0.12982468
0
0
0
0.11407201
0
0.0006718079
0
0
0
0.10121512
0
0
0.01984947
0.13685395
0
0
0
0.073824674
0.0084637925
0
0.027568612
0.0014771223
0
0
0.092995584
0.021259734
0
0.12192497
0.02838099
0.009066489
0
0
0
0.0013496176
0
0.110036984
0.079500884
0.10919528
0
0
0
0.025696717
0.045446306
0.04996748
0
0
0.06856622
0
0
0
0.07013905
0
0
0
0.12195615
0
0
0
0
0
0.02344054
0
0.0066433493
0
0
0.12132894
0.0070274444
0
0
0
0.061368275
0.13287662
0
0.008444579
0
0.013470774
0.115623824
0.03954315
0.08798069
0.10124729
0.052483805
0.04851412
0.13543838
0
0.082045354
0
0.016599292
0.025110004
0
0.0257807
0.024201091
0.064419106
0.11539894
0
0
0
0.06355139
0
0
0.09160473
0
0.12858278
0.00792814
0.119895205
0
0
0
0
0.021236487
0.0017366987
0
0
0
0.094219476
0.14363754
0.096022874
0
0
0
0.11563852
0.1193392
0.0821491
0
0.01004732
0
0
0
0.07834382
0
0.08375561
0
0
0.081129335
0
0.017391156
0
0.009281175
0.019075012
0.02406497
0
0
0.07460872
0.08095911
0.0916042
0
0
0
0
0
0.028669152
0.091592185
0.005741558
0.07272189
0.014352909
0.09280267
0.11385742
0.086772636
0
0.07190643
0.0975155
0
0.030452179
0.12167697
0
0
0.12337115
0.111547306
0.01709109
0.10087165
0
0
0.0075562075
0.0955538
0.10960549
0
0
0
0.03660869
0
0
0.010206378
0
0
0.15311469
0
0
0
0.10617105
0
0.07574091
0.06716108
0
0.03012668
0.090258114
0.12083666
0.15659398
0.10942573
0.14769368
0.0712771
0.096480496
0.0888055
0.06776276
0
0
0
0.048823908
0.047627926
0.08837887
0.10379596
0.09012449
0.020402504
0
0
0
0.12908937
0.0088237785
0
0.028417371
0
0.06957027
0
0.006854793
0.0033997414
0
0
0.051389977
0
0
0.01798829
0
0.0026096068
0
0
0.0047942763
0.08720879
0
0.07973757
0.031539124
0
0.014846638
0
0
0.011443502
0.16817509
0
0
0.017077653
0
0.09100594
0.16247436
0.120619304
0
0.05782857
0
0
0
0.096154526
0
0.008961439
0.048651595
0.02091472
0
0
0.06540618
0.1375313
0
0
0
0
0
0
0.022728264
0.017659433
0
0
0.04696452
0.051249705
0
0.09417787
0.11965486
0
0.051191866
0.07382269
0.07344226
0
0.16160098
0.047129106
0.012599194
0
0.10813479
0.09936423
0.08221797
0.11370237
0.0095192585
0
0
0
0
0
0
0
0
0.10561091
0
0.04313163
0.13789865
0.11009769
0.018134587
0.009431011
0
0
0.1079922
0.095228896
0.07981074
0.02009328
0.03727904
0.10155732
0
0.026175436
0.0153515395
0.095559865
0.10889335
0.01121817
0.06760557
0
0.09670476
0
0.026797125
0
0.11102265
0
0
0.023138475
0.026375847
0
0
0.081923075
0
0.13615482
0
0.06102304
0
0.017844092
0.074974746
0
0
0.1001593
0
0
0.026097812
0.016045857
0
0
0
0
0.0065558515
0.01682936
0
0.054025963
0
0
0.14799589
0.014616628
0.07857602
0.020240128
0.047080472
0
0.08281049
0.013299616
0.11065441
0
0
0
0
0.108993955
0
0.017712351
0.086612925
0
0.091645546
0.009941636
0.041429855
0
0
0
0
0
0.09825831
0
0
0.009593454
0
0
0.07651102
0.027779019
0
0.017540231
0.107086055
0.103231065
0.02891459
0
0.01280771
0
0.113735355
0.09429024
0.14671332
0
0.0051506236
0.091946766
0.09941384
0.08293843
0.06740803
0.015926696
0
0
0.062068745
0
0
0
0
0.119746245
0.08644246
0
0.017951762
0
0
0.02581546
0.025491726
0
0
0.0115178935
0.09874683
0.108300574
0.106605925
0.07962864
0.062462952
0
0.18506268
0
0.088717476
0.010778121
0
0
0
0.13567
0
0
0
0.08499521
0.0966243
0
0
0
0.005168299
0.011990438
0.13276769
0
0
0
0.07349465
0.15013659
0
0.0034383782
0.12012466
0.013932219
0
0.03840079
0
0
0.10959767
0.017221618
0
0.13559161
0
0
0.16798936
0
0
0
0
0.0018180897
0
0.08233108
0
0
0
0
0.07011962
0
0.00907467
0
0.004254531
0.0093904175
0
0
0.016407307
0
0
0
0
0.06833732
0
0.10525999
0
0.15055968
0.12267561
0.093799554
0.010882594
0
0.12205039
0
0.12146481
0
0
0
0.106322065
0
0.018039787
0
0
0
0.09594558
0
0
0.024787161
0.12401458
0
0
0
0.07668132
0.03418299
0
0.015727479
0.014259733
0
0
0.09106524
0.03121193
0
0.10149567
0.023090705
0.0153980125
0.00747802
0
0
0
0
0.09857327
0.09299024
0.11649319
0.0090484135
0
0
0.0061456887
0.053557888
0.03597334
0
0
0.074143514
0
0
0
0.06415617
0
0
0
0.121750645
0
0
0
0.0043378323
0
0.030188058
0
0.0007449682
0
0
0.11562427
0.01718501
0
0
0
0.07590869
0.13492368
0
0.014676022
0
0.015581604
0.11061005
0.039956104
0.093007475
0.093587145
0.06318485
0.055210672
0.12782592
0
0.06584222
0.011811099
0.018302137
0.02582637
0
0.04637106
0.030294752
0.06759626
0.11225412
0
0
0
0.074389696
0
0
0.07792529
0
0.1192275
0.034342423
0.102837674
0
0
0
0
0.021677881
0
0
0
0
0.08841403
0.14098416
0.09343854
0
0
0
0.095458165
0.11369709
0.07758826
0
0.013114341
0
0
0
0.076467454
0
0.07312209
0
0
0.07104791
0
0.042861044
0
0.024262913
0.02642206
0.014757058
0
0.0013071904
0.067854516
0.050956488
0.10148518
0
0
0
0
0
0.029291548
0.09788411
0
0.07889414
0.03445567
0.093673125
0.10832356
0.08695661
0
0.079720564
0.09952197
0
0.02288264
0.12602034
0
0
0.12776871
0.11374691
0.018087067
0.09652698
0
0
0.02850489
0.07720221
0.10526589
0
0
0
0.040670544
0
0
0.0014715036
0
0
0.16536376
0
0
0
0.10619288
0
0.08325128
0.06513406
0
0.028552482
0.09781042
0.102872424
0.15617107
0.098454304
0.13957392
0.06755763
0.10380097
0.07295488
0.06266326
0
0
0
0.049342178
0.05731816
0.08999212
0.10993284
0.08671483
0.03913632
0
0.0109768715
0
0.13835323
0.023436831
0
0.031261303
0.007856826
0.07094385
0
0.006378903
0.008483842
0
0
0.06571985
0
0
0.017047927
0
0.008737629
0
0
0.009286493
0.08162194
0
0.09220196
0.04198009
0
0.016407657
0
0
0.019099053
0.16139668
0
0
0.034598544
0
0.1002569
0.12359074
0.11624305
0
0.059532676
0
0
0
0.09608947
0
0.0112797525
0.046191677
0.03305551
0
0
0.07251679
0.13573462
0
0
0.0008612189
0
0
0
0.014254525
0
0
0
0.055064008
0.046007473
0
0.08394033
0.10634213
0
0.052170776
0.07720092
0.064485595
0
0.15339439
0.03838036
0.02058203
0
0.081097156
0.0784732
0.08617311
0.114762895
0
0
0
0
0
0
0
0
0
0.102477625
0
0.05019225
0.12114801
0.09779866
0.028472502
0.011781014
0
0
0.103920266
0.09793921
0.06823416
0.02093517
0.048907667
0.086266674
0
0.02915137
0.0473007
0.095762804
0.11305071
0.028976297
0.04652724
0
0.10881047
0.02835391
0.01992584
0
0.11343306
0
0
0.036167596
0.036890186
0
0
0.085151024
0
0.12644804
0
0.05141461
0
0.005352726
0.064685926
0
0
0.10496414
0
0
0.02271278
0
0
0.003321153
0
0
0.029325208
0.018532785
0
0.049745426
0
0
0.1512016
0.025038525
0.07637579
0.02376113
0.051284604
0
0.07990298
0.01595271
0.117498584
0
0
0.0052613737
0
0.11126699
0
0.011966644
0.0878672
0.0028941336
0.09207972
0.025178783
0.05996459
0
0
0
0
0
0.08829807
0
0
0.0075940313
0
0
0.08192737
0.024717439
0
0.018550789
0.0928391
0.10599869
0.028763182
0
0.01982348
0
0.116074935
0.081141755
0.14332192
0
0.01597741
0.10714566
0.08292219
0.07413991
0.0654975
0.00889004
0
0
0.064442314
0
0.0010942947
0
0
0.10099178
0.079874374
0
0.014673006
0
0
0.034848347
0.02051501
0
0
0.01251208
0.099438846
0.10173127
0.096488684
0.085968904
0.060035523
0
0.17833649
0
0.09265476
0.006777522
0
0
0
0.12363458
0
0
0
0.084113516
0.086330876
0
0
0
0.01710007
0.014415613
0.13368008
0
0
0
0.07800671
0.15965012
0
0.012386338
0.104773164
0.033544958
0
0.07371351
0.011698794
0
0.10062604
0.018526006
0
0.11600642
0
0
0.1493833
0
0
0
0
0.03628313
0
0.09401034
0
0
0
0
0.061945856
0
0.010727789
0
0.0074115144
0.023575423
0.023165934
0
0.03630065
0
0
0
0
0.06753974
0
0.094914846
0
0.13317996
0.10396481
0.099314064
0.016694084
0
0.13989808
0
0.14423713
0
0
0
0.1254721
0
0
0
0
0
0.10551977
0
0
0
0.14755175
0
0
0
0.08444084
0.0066401674
0
0.00562649
0.012010489
0
0
0.106863596
0.027648235
0
0.12446536
0.032553077
0
0.001653736
0
0
0
0
0.105974175
0.09824859
0.12151187
0
0
0
0.0018291547
0.04602664
0.050569784
0
0
0.07248619
0
0
0
0.076901466
0
0
0
0.13297066
0
0
0
0
0
0.021970443
0
0
0
0
0.117877156
0
0
0.0011184912
0
0.06852777
0.16470128
0
0
0
0
0.13578135
0.040690083
0.09316109
0.111100785
0.06458412
0.043444674
0.13956037
0
0.08685944
0
0.0057571083
0.011246158
0
0.022684216
0.026525144
0.067529485
0.1321939
0
0
0
0.06802899
0
0
0.09754605
0
0.1424025
0.016423915
0.11212368
0
0
0
0
0.03977022
0
0
0
0
0.11406617
0.1539488
0.10806839
0
0
0
0.1301225
0.13677551
0.08165984
0
0.014326161
0
0
0
0.083756
0
0.09127906
0
0
0.07554056
0
0.011464505
0
0
0.0044843615
0.015017357
0
0
0.092652425
0.094501875
0.09268711
0
0
0
0
0
0.020465387
0.114037804
0
0.08782302
0.02036083
0.102151304
0.110076174
0.08989716
0
0.08676631
0.10155416
0
0.050712105
0.12943518
0
0
0.124072455
0.10014619
0.01616073
0.11846764
0
0
0.00788729
0.100118496
0.09546486
0
0
0
0.041142084
0
0
0
0
0
0.17435595
0
0
0
0.11671996
0
0.07956973
0.073883586
0
0.0055552884
0.09373685
0.11644594
0.16560104
0.12604034
0.15748449
0.08928344
0.10238239
0.07229074
0.07025019
0
0
0
0.050728314
0.059499905
0.095616646
0.10379052
0.10218247
0.011315696
0
0
0
0.1524376
0.006906128
0
0.026848383
0
0.085894175
0
0
0
0
0
0.06759608
0
0
0.010597156
0
0
0
0
0
0.09288131
0
0.08956085
0.02679472
0
0.012748593
0
0
0.010339053
0.17771773
0
0
0.001009572
0
0.09467715
0.16749886
0.12239851
0
0.05448981
0
0
0
0.102680266
0
0.011336269
0.05649138
0.013331305
0
0
0.06903377
0.16478719
0
0
0
0
0
0
0.012533363
0.006816975
0
0
0.052663192
0.04223481
0
0.10295127
0.11747929
0
0.049186915
0.07673083
0.07079312
0
0.17723891
0.041356374
0.0084289685
0
0.12515135
0.110493444
0.08256289
0.11490718
0
0
0
0
0
0
0
0
0
0.11976379
0
0.030555936
0.15191776
0.10031901
0
0.0071763145
0
0
0.12074572
0.09705414
0.07957213
0.011505986
0.036351234
0.096510164
0
0.020155188
0.011151984
0.092574194
0.11510394
0.013841809
0.06777993
0
0.091619246
0.0039137416
0.011834096
0
0.13447407
0
0
0.0076204957
0.019626323
0
0
0.08384078
0
0.16029826
0
0.064515494
0
0.00784465
0.073945865
0
0
0.12072813
0
0
0.0142195895
0
0
0
0
0
0.0027572792
0.01954673
0
0.07697171
0
0
0.15031236
0.017243277
0.0929381
0.0038222047
0.05042032
0
0.095568225
0.010862067
0.12452834
0
0
0
0
0.12197558
0
0.010675505
0.096387394
0
0.09539961
0.012372122
0.03096797
0
0
0
0
0
0.11086415
0
0
0.0039008039
0
0
0.073246
0.025347143
0
0.016315326
0.113024935
0.0981258
0.01899182
0
0.00608092
0
0.12536904
0.123428375
0.16053657
0
0
0.10561798
0.09684419
0.081758946
0.07649404
0.017055888
0
0
0.06992958
0
0
0
0
0.12040785
0.095999174
0
0.00708535
0
0
0.015241964
0.021299727
0
0
0.0060066446
0.11471174
0.107191905
0.12250649
0.083218545
0.06631661
0
0.1907673
0
0.111383654
0
0
0
0
0.14223164
0
0
0
0.08335014
0.0986245
0
0
0
0
0.00095434
0.14792752
0
0
0
0.08089626
0.18342993
0
0
0.1309175
0.0029599445
0
0.029887574
0
0
0.11362465
0.019969014
0
0.151184
0
0
0.15766346
0
0
0
0
0.0075701186
0
0.08243247
0
0
0
0
0.07744632
0
0
0
1.2995675e-05
0.005640343
0
0
0.013285916
0
0
0
0
0.060809854
0
0.10735333
0
0.15493155
0.11661503
0.11356191
0.012336071
0
0.134621
0
0.13099599
0
0
0
0.12255655
0
0
0
0
0
0.0931252
0
0
0
0.12384511
0
0
0
0.07132439
0.014729064
0
0.0056696306
0.0054580793
0
0
0.10149131
0.032580107
0
0.11469354
0.033598546
0
0
0
0
0
0
0.106044635
0.088034086
0.111252874
0
0
0
0.010468229
0.049291216
0.05090785
0
0
0.07151279
0
0
0.00214562
0.068718046
0
0
0
0.121134
0
0
0
0
0
0.016860412
0
0.0077492194
0
0
0.109769575
0.0060638483
0
0.0068914024
0
0.06202129
0.13563706
0
0.009105944
0
0.01182007
0.12768683
0.024014054
0.087789774
0.11401206
0.06909461
0.022205729
0.14823215
0
0.090118535
0
0
0.008828326
0
0.022411719
0.025399273
0.0608757
0.114360705
0
0
0
0.06273911
0
0
0.10614379
0
0.12027946
0.010189759
0.116612054
0
0
0
0
0.022171782
0
0
0
0
0.09472856
0.13582076
0.10483088
0
0
0
0.11887713
0.12114757
0.07728122
0
0.027512312
0
0
0
0.07095817
0
0.077324234
0
0
0.083609216
0
0
0
0.018983148
0.0057445588
0.012196975
0
0
0.06974467
0.07540712
0.09854943
0
0
0
0
0
0.016982062
0.10031916
0
0.07611045
0.0045188093
0.08780169
0.11131552
0.082122646
0
0.08600893
0.102252975
0
0.042000014
0.13227037
0
0
0.12302384
0.11725277
0.015554441
0.10928761
0
0
0.0025809668
0.09800899
0.09432625
0
0
0
0.038488705
0
0
0
0
0
0.14140807
0
0
0
0.10014203
0
0.07734329
0.07459125
0
0.0129641
0.090432
0.11584751
0.16011648
0.11953613
0.15658863
0.07971013
0.09651869
0.078860246
0.06931843
0
0
0
0.045911863
0.059753567
0.07346579
0.09924066
0.088776596
0.02310761
0
0.014791224
0
0.12657811
0.00819926
0
0.024484511
0.00057227165
0.07687382
0.008089041
0.0033795943
0
0
0
0.057800557
0
0
0.008368041
0
0
0
0
0.0012808628
0.08935124
0
0.076063804
0.03107483
0
0.018257737
0
0
0.004729985
0.17321938
0
0
0.0044134874
0
0.07326347
0.16326839
0.11224224
0
0.049947295
0
0
0
0.10199754
0
0.007602386
0.054762796
0.009347025
0
0
0.07330493
0.1258984
0
0
0
0
0
0
0.017926732
0.021705177
0
0
0.045411438
0.037321378
0
0.08829159
0.1048674
0
0.050892763
0.077713594
0.06759505
0
0.15797377
0.046527363
0.008459806
0
0.10766274
0.10066436
0.08052699
0.10796789
0
0
0
0
0
0
0
0
0
0.10234395
0
0.050338935
0.1411367
0.110586405
0.012005397
0
0
0
0.11229256
0.08783452
0.07516298
0.025784293
0.021536358
0.104323454
0
0.015009169
0.001546663
0.09056117
0.10543582
0.0056521473
0.06584111
0
0.09371751
0
0.01144945
0
0.11669473
0
0
0.024946313
0.027915237
0
0
0.083579116
0
0.13846633
0
0.0615009
0
0.010944002
0.07513121
0
0
0.114781536
0
0
0.032388184
0.0056770165
0
0
0
0.007858067
0
0.01819304
0
0.058130313
0
0
0.15190606
0.026543979
0.08223405
0.004657834
0.04725775
0
0.08453306
0.017154323
0.11881156
0
0
0
0
0.12181983
0
0.006612364
0.08432596
0
0.08601481
0.014250066
0.035845153
0
0
0
0
0
0.09019624
0
0
0.007645998
0
0
0.07336909
0.027907008
0
0.01289352
0.10301057
0.0965429
0.028334882
0
0.009292295
0
0.11680728
0.09306527
0.15338133
0
0
0.086982846
0.108092256
0.077384666
0.06838544
0.012975071
0
0
0.055382885
0
0
0
0
0.11879359
0.08867054
0
0
0
0
0.007017886
0.01896438
0
0
0.0071038655
0.09961755
0.107196234
0.11453578
0.0840713
0.059893094
0
0.188527
0
0.09402886
0
0
0
0
0.12214334
0
0
0
0.07918295
0.09370063
0
0
0
0.012717974
0.003281098
0.13210587
0
0
0
0.07149093
0.14448175
0
0
0.112624876
0.008176924
0
0.032939337
0
0
0.106667
0.019238215
0
0.13854656
0
0
0.17791052
0
0
0
0
0.02068749
0
0.069520414
0
0
0
0
0.0797109
0
0
0
0
0.015670259
0.010382508
0
0.006045292
0
0
0
0
0.073433965
0
0.10634739
0
0.14550523
0.1312319
0.080586486
0.004165537
0
0.14476396
0
0.14447822
0
0
0
0.12805314
0
0
0
0
0
0.10408567
0
0
0
0.13592303
0
0
0
0.078315146
0.0018738867
0
0.0053871856
0.0043094866
0
0
0.10340475
0.018858204
0
0.12684874
0.02866317
0
0
0
0
0
0
0.10522723
0.097349666
0.12078154
0
0
0
0.011912651
0.048562005
0.052780222
0
0
0.072502375
0
0
0
0.07529544
0
0
0
0.1267297
0
0
0
0
0
0.0125132175
0
0.0062338207
0
0
0.119370475
0
0
0.0048056347
0
0.06800312
0.14819361
0
0.0004957691
0
0
0.14118117
0.024689492
0.09243505
0.12021794
0.06741326
0.024088502
0.14872311
0
0.09365346
0
0
0.0035472456
0
0.013518317
0.027959518
0.06619232
0.13025664
0
0
0
0.07239742
0
0
0.11252473
0
0.13102613
0.0004283148
0.12076598
0
0
0
0
0.02937155
0
0
0
0
0.10289012
0.14473455
0.107963435
0
0
0
0.13070613
0.1310699
0.080475196
0
0.021898173
0
0
0
0.08349022
0
0.08693475
0
0
0.08665793
0
0
0
0.011541979
0.0030136849
0.012244614
0
0
0.084613554
0.0884698
0.10057655
0
0
0
0
0
0.018693607
0.10865326
0
0.08199746
0.00932134
0.0935871
0.11406207
0.084245384
0
0.086775236
0.107154034
0
0.04686714
0.13481289
0
0
0.12488837
0.11480509
0.015823513
0.117386885
0
0
0
0.106519185
0.09634104
0
0
0
0.04349453
0
0
0
0
0
0.15927608
0
0
0
0.10974967
0
0.07922627
0.07634421
0
0.008867966
0.09263256
0.1230535
0.16899249
0.1257988
0.16459641
0.085809484
0.10022676
0.08437643
0.0733531
0
0
0
0.048440106
0.06467218
0.0832726
0.106597334
0.09745839
0.009584606
0
0.0035403306
0
0.14229546
0.0023455336
0
0.024277572
0
0.080723114
0.0026542186
0
0
0
0
0.05997205
0
0
0.009061275
0
0
0
0
0
0.09707541
0
0.08575006
0.027768426
0
0.015375905
0
0
0
0.18299009
0
0
0
0
0.08320641
0.17025024
0.11810281
0
0.053128313
0
0
0
0.10746677
0
0.008335161
0.057740707
0.0061269426
0
0
0.07518372
0.14545323
0
0
0
0
0
0
0.015619654
0.018982634
0
0
0.04732865
0.033472545
0
0.0956879
0.11749036
0
0.053377554
0.079208925
0.07707927
0
0.17034562
0.045250133
0.006775743
0
0.12107726
0.099434584
0.08225182
0.112497106
0
0
0
0
0
0
0
0
0
0.11217135
0
0.04038281
0.1525748
0.10853341
0.007860737
0.00031064544
0
0
0.119077295
0.092074074
0.08456127
0.019570474
0.0241776
0.111631185
0
0.017494129
0
0.095784366
0.11102913
0
0.072151095
0
0.0927737
0
0.006810666
0
0.1289181
0
0
0.0141307665
0.018530052
0
0
0.08779507
0
0.1558563
0
0.06669917
0
0.0028486284
0.07534672
0
0
0.12303646
0
0
0.02834547
0.0024757246
0
0
0
0
0
0.01137012
0
0.07057123
0
0
0.15332974
0.025974065
0.09483947
0
